;Locality;Type of property;Subtype of property;Price;Number of bedrooms;Livable surface;Kitchen equipment;Number of bathrooms;Number of toilets;Floor of appartment;Number of floors;Balcony;State of the property;Build Year;Surface bedroom 1;Furnished;Surface of living-room;Cellar;Surface kitchen;Entry phone;Elevator;Number of showers;Orientation of the front facade;Number of facades;Terrace;Surface terrace;Surface bedroom 2;Security door;Access for disabled;Sewer Connection;Garden;Surface garden;Surface bedroom 3;Garage
7314;2930 Brasschaat;flat;apartment;320000;1;80;Super equipped;1;1;1;1;0;Normal;2016;10,85424099;0;23,43247542;0;8,714974435;1;0;1;;2;1;;8,786387434;0;0;1;0;;7,133550053;0
7315;2930 Brasschaat;flat;apartment;659000;3;153;Super equipped;1;2;;;0;Excellent;1997;20,7587359;0;44,81460924;0;16,66738861;1;1;1;;2;1;29;16,80396597;0;0;1;0;;13,64291448;1
7316;2930 Brasschaat;flat;apartment;375000;3;130;Super equipped;1;1;;4;0;New;2021;17,63814161;0;38,07777256;0;14,16183346;1;1;1;;2;0;0;14,27787958;0;0;1;1;37;11,59201884;1
7317;2930 Brasschaat;flat;apartment;279000;2;106;Super equipped;1;1;;4;0;New;2021;14,38186931;0;50;0;11,54734113;1;1;1;;2;0;0;11,64196335;0;0;1;1;28;9,45195382;1
7318;2930 Brasschaat;flat;apartment;659000;3;163;Super equipped;2;2;;;0;Normal;1997;22,11551602;0;68;0;17,75676041;1;1;1;;2;1;28;17,9022644;0;0;1;0;;14,53460823;1
7319;2930 Brasschaat;flat;apartment;269000;3;107;Partially equipped;1;1;;3;0;Normal;1990;14,51754733;0;31,34093587;0;11,65627831;1;0;1;North-east;2;1;4;11,75179319;0;0;1;0;;9,541123196;0
7320;2930 Brasschaat;flat;apartment;449000;3;140;Fully equipped;1;2;1;;0;Normal;1993;18,99492174;0;41,00683198;0;15,25120526;1;1;1;;2;0;0;15,37617801;0;0;1;0;;12,48371259;0
7321;2930 Brasschaat;flat;apartment;979000;6;90;Super equipped;3;3;;3;0;New;;12,21102112;0;26,36153485;0;9,80434624;1;0;1;;2;0;0;9,884685863;0;0;1;1;60;8,02524381;0
7322;2930 Brasschaat;flat;apartment;376000;2;90;Super equipped;1;1;;3;0;New;;12,21102112;0;26,36153485;0;9,80434624;1;0;1;;2;0;0;9,884685863;0;0;1;1;60;8,02524381;0
7323;2930 Brasschaat;flat;apartment;349000;2;77;Super equipped;1;2;;2;0;Excellent;;10,44720695;0;22,55375759;0;8,388162894;1;0;1;;2;0;0;8,456897905;0;0;1;0;;6,866041926;0
7325;2930 Brasschaat;flat;apartment;229000;1;60;Partially equipped;1;1;1;6;0;New;;12;1;40;0;8;1;1;1;;2;1;10;6,589790576;1;1;1;0;;5,35016254;0
7326;2930 Brasschaat;flat;apartment;285000;2;125;Partially equipped;1;1;2;2;0;New;1995;16,95975155;0;36,61324284;0;13,61714756;1;1;1;;2;1;7;13,72873037;0;0;1;0;;11,14617196;0
7327;2930 Brasschaat;flat;apartment;249000;3;104;Partially equipped;1;1;;2;0;Excellent;1988;14,11051329;0;30,46221805;0;11,32946677;1;0;1;;3;0;0;11,42230366;0;0;1;0;;9,273615069;1
7328;2930 Brasschaat;flat;apartment;295000;2;88;Partially equipped;1;1;1;;1;Normal;;11,93966509;0;25,77572296;0;9,586471879;1;0;1;;2;1;8;9,665026177;0;0;1;0;;7,846905058;0
7329;2930 Brasschaat;flat;apartment;215000;2;98;Partially equipped;1;1;;2;0;Normal;;13,29644522;0;28,70478239;0;10,67584368;1;0;1;;2;0;0;10,76332461;0;0;1;0;;8,738598815;0
7330;2930 Brasschaat;flat;apartment;155000;1;57;Partially equipped;1;1;1;2;0;Normal;;7,733646707;0;16,69563874;0;6,209419285;1;0;1;;2;0;0;6,260301047;0;0;1;0;;5,082654413;0
7331;2930 Brasschaat;flat;apartment;429000;2;140;Super equipped;1;2;;;0;New;;18,99492174;0;45;0;15,25120526;1;1;1;;2;1;10;15,37617801;0;0;1;0;;12,48371259;0
7332;2940 Hoevenen;flat;ground-floor;200000;2;84;Partially equipped;1;1;;2;0;Normal;1975;11,39695304;0;28;0;9,150723157;1;0;1;North-east;2;1;10;9,225706806;0;0;1;0;;7,490227556;0
7333;2940 Hoevenen;flat;ground-floor;265000;2;95;Super equipped;1;1;;2;0;Normal;1978;12,88941118;0;31;0;10,34903214;1;0;1;East;2;0;0;10,43383508;0;0;1;1;54;8,471090688;0
7334;2940 Hoevenen;house;residence;359000;3;130;Super equipped;1;2;;;0;Normal;1973;17,63814161;0;30;0;14,16183346;0;0;1;South;2;0;0;14,27787958;0;0;1;1;125;11,59201884;1
7335;2940 Hoevenen;flat;apartment;189000;2;86;Partially equipped;1;1;;3;0;To be renovated;1973;11,66830907;0;35;0;9,368597518;1;0;1;North-east;2;1;4;9,445366492;0;0;1;0;;7,668566307;1
7336;2940 Hoevenen;house;residence;379000;3;140;Super equipped;1;1;;;0;Normal;;18,99492174;0;28;0;15,25120526;0;0;1;North;2;1;25;15,37617801;0;0;1;1;300;12,48371259;0
7337;2940 Hoevenen;house;residence;335000;3;178;Super equipped;1;2;;;0;Normal;1930;24,15068621;0;30;0;19,39081812;0;0;1;East;2;0;0;19,54971204;0;0;1;1;190;15,87214887;1
7338;2940 Hoevenen;house;residence;350000;3;276;Partially equipped;1;1;;;0;Normal;1972;37,44713142;0;80,8420402;0;30,0666618;0;0;1;;2;1;;30,31303665;0;0;1;0;;24,61074768;1
7339;2940 Hoevenen;house;residence;478000;3;212;Super equipped;1;2;;;0;Normal;1972;28,76373863;0;62,09605986;0;23,09468225;0;0;1;South-east;4;0;0;23,2839267;0;0;1;0;;18,90390764;0
7340;2940 Hoevenen;flat;apartment;269000;3;120;Partially equipped;1;1;;2;0;Normal;1973;16,28136149;0;41;0;13,07246165;1;0;1;South-west;2;1;2;13,17958115;0;0;1;0;;10,70032508;0
7341;2940 Hoevenen;house;residence;279000;3;162;Partially equipped;1;1;;;0;To be renovated;;21,97983801;0;35;0;17,64782323;0;0;1;North-east;2;0;0;17,79243455;0;0;1;0;;14,44543886;1
7342;2940 Hoevenen;house;residence;328000;3;219;Super equipped;1;3;;;0;New;2020;29,71348472;0;64,14640146;0;23,85724252;0;0;1;South-east;2;1;24;24,0527356;0;0;1;1;137;19,52809327;0
7343;2940 Hoevenen;flat;apartment;324500;3;111;Partially equipped;1;1;;2;0;New;2021;15,06025938;0;32,51255964;0;12,09202703;1;1;1;;3;1;38;12,19111256;0;0;1;0;;9,897800699;0
7344;2940 Hoevenen;flat;apartment;249500;2;85;Super equipped;1;1;;2;0;New;2021;11,53263105;0;24,89700513;0;9,259660338;1;1;1;;4;1;8;9,335536649;0;0;1;0;;7,579396931;0
7345;2940 Hoevenen;flat;apartment;389500;3;138;Super equipped;1;1;;2;0;New;2021;18,72356571;0;40,4210201;0;15,0333309;1;1;1;;4;1;42;15,15651832;0;0;1;0;;12,30537384;0
7346;2940 Hoevenen;flat;apartment;249500;2;83;Super equipped;1;1;;2;0;New;2021;11,26127503;0;30;0;9,041785977;1;1;1;;4;1;14;9,115876963;0;0;1;0;;7,40105818;0
7347;2940 Hoevenen;house;residence;325000;3;150;Super equipped;1;2;;;0;Normal;;20,35170186;0;28;0;16,34057707;0;0;1;West;3;1;30;16,47447644;0;0;1;0;;13,37540635;1
7348;2940 Hoevenen;flat;apartment;235000;3;94;Partially equipped;1;1;;;0;Normal;;12,75373317;0;30;0;10,24009496;1;0;1;South-west;2;0;0;10,32400523;0;0;1;0;;8,381921312;0
7349;2950 Kapellen;house;residence;440000;3;164;Partially equipped;1;1;;;0;Normal;1993;22,25119403;0;48,03657461;0;17,86569759;0;0;1;;2;0;0;18,01209424;0;0;1;1;;14,62377761;1
7350;2950 Kapellen;house;residence;275000;3;146;Not equipped;1;1;;2;0;Normal;;19,80898981;0;42,76426764;0;15,90482834;0;0;1;;2;1;20;16,03515707;0;0;1;1;;13,01872885;1
7351;2950 Kapellen;house;residence;499000;3;144;Fully equipped;1;2;;1;0;Normal;1955;19,53763379;0;42,17845576;0;15,68695398;0;0;1;South;2;0;0;15,81549738;0;0;1;0;;12,8403901;1
7352;2950 Kapellen;house;residence;325000;2;150;Partially equipped;1;1;;;0;To be renovated;;20,35170186;0;43,93589141;1;16,34057707;0;0;1;;2;0;0;16,47447644;0;0;1;1;;13,37540635;1
7353;2950 Kapellen;flat;apartment;270000;2;83;Partially equipped;1;1;1;;0;Normal;;12;0;24,31119325;0;9,041785977;1;0;1;;2;1;16;8;0;0;1;0;;7,40105818;1
7354;2950 Kapellen;house;residence;230000;2;116;Partially equipped;1;1;;;0;To be renovated;;15,73864944;0;33,97708936;0;12,63671293;0;0;1;South;2;0;0;12,74026178;0;0;1;0;;10,34364758;0
7355;2950 Kapellen;house;residence;239000;4;110;Super equipped;1;1;;;0;Normal;;14,92458136;0;35;0;11,98308985;0;0;1;North-west;3;1;15;12,08128272;0;0;1;1;140;9,808631323;0
7356;2950 Kapellen;flat;duplex;219000;3;103;Super equipped;1;1;;;0;Normal;1952;13,97483528;0;26;0;11,22052959;1;0;1;North-east;2;0;0;11,31247382;0;0;1;0;;9,184445693;0
7357;2950 Kapellen;flat;ground-floor;350000;2;94;Partially equipped;1;1;;;0;Normal;1991;12,75373317;0;27,53315862;0;10,24009496;1;0;1;;2;1;12;10,32400523;0;0;1;1;;8,381921312;1
7358;2950 Kapellen;house;residence;329000;4;199;Super equipped;1;2;;;0;Normal;;26,99992447;0;32;0;21,67849891;0;0;1;South-east;2;0;0;21,85613874;0;0;1;1;121;17,74470576;0
7359;2950 Kapellen;flat;apartment;285000;2;91;Not equipped;1;1;;4;0;Normal;1975;12,34669913;0;26,65444079;0;9,91328342;1;0;1;;2;1;10;9,994515706;0;0;1;0;;8,114413185;1
7360;2950 Kapellen;flat;apartment;309500;2;100;Not equipped;1;1;4;4;0;Normal;1975;26;0;42;0;10,89371804;1;0;1;;2;1;7;10,98298429;0;0;1;0;;8,916937566;1
7361;2950 Kapellen;flat;apartment;219000;3;103;Super equipped;1;1;;;0;Normal;1952;13,97483528;0;26;0;11,22052959;1;0;1;North-east;2;0;0;11,31247382;0;0;1;0;;9,184445693;0
7362;2950 Kapellen;flat;apartment;344900;2;;Partially equipped;1;1;;;0;Normal;;;0;;0;;0;0;1;;2;0;0;;0;0;0;0;;;0
7363;2950 Kapellen;flat;apartment;269900;1;;Partially equipped;1;1;;;0;New;;;0;;0;;0;0;1;;2;0;0;;0;0;0;0;;;0
7364;2950 Kapellen;house;villa;1500000;6;450;Partially equipped;3;1;;;0;To be renovated;1972;61,05510558;0;131,8076742;0;49,0217312;0;0;1;South-west;4;0;0;49,42342932;0;0;1;1;7000;40,12621905;0
7365;2950 Kapellen;flat;ground-floor;335000;2;89;Partially equipped;1;1;;;0;Normal;;12,0753431;0;26,0686289;0;9,695409059;1;1;1;;2;1;;9,77485602;0;0;1;1;;7,936074434;0
7366;2950 Kapellen;flat;ground-floor;545000;3;160;Super equipped;2;2;;;0;Normal;1992;21,70848198;0;64;0;17,42994887;1;1;1;South-west;4;1;40;17,57277487;0;0;1;0;;14,26710011;0
7367;2950 Kapellen;house;residence;795000;4;575;Partially equipped;3;1;;;0;Normal;;78,01485713;0;168,4209171;1;62,63887875;1;0;1;;2;0;0;63,15215968;0;0;1;1;;51,27239101;1
7368;2950 Kapellen;house;residence;329000;3;120;Partially equipped;1;2;;3;0;Normal;1990;16,28136149;0;35,14871313;0;13,07246165;0;0;1;South-west;2;0;0;13,17958115;0;0;1;0;;10,70032508;1
7369;2950 Kapellen;house;residence;319000;3;162;Fully equipped;1;2;;2;0;To be renovated;1987;21,97983801;0;47,45076272;0;17,64782323;1;0;1;South-east;2;0;0;17,79243455;0;0;1;0;;14,44543886;1
7370;2950 Kapellen;house;residence;209000;2;100;Partially equipped;1;2;;;0;To be renovated;;13,56780124;0;29,29059427;0;10,89371804;0;0;1;;2;0;0;10,98298429;0;0;1;1;18;8,916937566;0
7371;2950 Kapellen;house;residence;314900;5;161;Partially equipped;1;1;;;0;Normal;;21,84416;0;47,15785678;1;17,53888605;0;0;1;;2;1;;17,68260471;0;0;1;1;;14,35626948;0
7372;2950 Kapellen;house;residence;259000;2;120;Partially equipped;1;1;;;0;To be renovated;;16,28136149;0;35,14871313;0;13,07246165;0;0;1;South-east;3;0;0;13,17958115;0;0;1;0;;10,70032508;0
7373;2950 Kapellen;house;residence;485000;4;144;Not equipped;2;2;;;0;Normal;1990;19,53763379;0;42,17845576;0;15,68695398;0;0;1;;2;1;12;15,81549738;0;0;1;1;;12,8403901;1
7374;2950 Kapellen;house;residence;995000;5;601;Partially equipped;3;1;;1;0;To be renovated;1977;81,54248545;0;176,0364716;0;65,47124545;0;0;1;South;4;0;0;66,0077356;0;0;1;0;;53,59079477;1
7375;2950 Kapellen;flat;apartment;187000;2;75;Super equipped;1;1;;;0;Normal;1975;10,17585093;0;26;0;8,170288533;1;0;1;South;2;1;5;8,237238219;0;0;1;0;;6,687703175;0
7376;2950 Kapellen;flat;apartment;325000;2;96;Super equipped;1;1;;2;0;New;;13,02508919;0;28,1189705;0;10,45796932;1;0;1;East;2;1;8;10,54366492;0;0;1;0;;8,560260064;0
7377;2950 Kapellen;flat;apartment;165000;2;87;Fully equipped;1;1;1;2;0;To be renovated;1974;11,80398708;0;25,48281702;1;9,477534698;1;0;1;;3;0;0;9,555196334;0;0;1;0;;7,757735683;0
7378;2950 Kapellen;flat;apartment;374900;2;93;Partially equipped;1;1;3;4;0;Normal;;12,61805515;0;27,24025268;0;10,13115778;1;1;1;;2;1;;10,21417539;0;0;1;0;;8,292751937;0
7379;2950 Kapellen;flat;apartment;279000;3;157;Fully equipped;1;1;1;2;0;Normal;1995;19;0;45,98623301;0;12;1;0;1;;2;1;20;13;0;0;1;0;;10;0
7380;2950 Kapellen;flat;apartment;325000;2;112;Partially equipped;1;1;;2;0;New;2020;15,19593739;0;32,80546559;0;12,20096421;1;0;1;East;2;1;8;12,30094241;0;0;1;0;;9,986970074;0
7381;2950 Kapellen;flat;apartment;449000;2;140;Partially equipped;2;1;1;;0;To be renovated;;18,99492174;0;41,00683198;0;15,25120526;1;1;1;;2;1;;15,37617801;0;0;1;0;;12,48371259;0
7382;2950 Kapellen;flat;apartment;349000;2;112;Partially equipped;1;1;;2;0;New;2020;15,19593739;0;32,80546559;0;12,20096421;1;0;1;East;2;1;8;12,30094241;0;0;1;0;;9,986970074;0
7383;2950 Kapellen;house;residence;459000;3;229;Partially equipped;2;4;;4;0;Normal;2005;31,07026484;0;67,07546089;0;24,94661432;0;0;1;South-east;2;1;33;25,15103403;0;0;1;0;;20,41978703;1
7384;2960 Brecht;house;residence;265000;2;80;Fully equipped;1;1;;;0;To be renovated;1973;10,85424099;0;32;0;8,714974435;0;0;1;;4;0;0;8,786387434;0;0;1;1;960;7,133550053;1
7385;2960 Brecht;house;residence;349000;2;100;Super equipped;1;1;;;0;Normal;1998;13,56780124;0;35;0;10,89371804;0;0;1;North-east;4;1;20;10,98298429;0;0;1;1;900;8,916937566;0
7386;2960 Brecht;flat;duplex;275000;2;85;Fully equipped;1;1;2;4;0;Normal;1996;11,53263105;0;24,89700513;0;9,259660338;1;0;1;South-east;2;1;35;9,335536649;0;0;1;0;;7,579396931;1
7387;2960 Brecht;flat;duplex;335000;3;157;Fully equipped;1;2;2;4;0;Normal;2007;21,30144795;0;45,98623301;0;17,10313733;1;0;1;South-west;2;1;30;17,24328534;0;0;1;0;;13,99959198;1
7388;2960 Brecht;house;villa;1195000;12;770;Partially equipped;2;1;;;0;Normal;1935;104,4720695;0;225,5375759;0;83,88162894;0;0;1;West;4;0;0;84,56897905;0;0;1;0;;68,66041926;1
7389;2960 Brecht;house;villa;735000;5;330;Super equipped;1;3;;;0;Normal;1976;44,77374409;0;96,65896111;0;35,94926955;0;0;1;North-west;4;1;20;36,24384817;0;0;1;0;;29,42589397;1
7390;2960 Brecht;house;residence;479000;2;156;Fully equipped;1;1;;2;0;Normal;2021;21,16576993;0;45,69332707;0;16,99420015;0;0;1;;2;1;34;17,1334555;0;0;1;0;;13,9104226;0
7391;2960 Brecht;house;residence;469000;3;157;Fully equipped;1;1;;3;0;Normal;2021;21,30144795;0;45,98623301;0;17,10313733;0;0;1;;2;1;8;17,24328534;0;0;1;1;64;13,99959198;0
7392;2960 Brecht;house;residence;449000;3;154;Fully equipped;1;1;;3;0;Normal;2021;20,89441391;0;45,10751518;0;16,77632579;0;0;1;;2;1;8;16,91379581;0;0;1;1;47;13,73208385;0
7393;2960 Brecht;house;residence;339000;2;120;Partially equipped;1;2;;;0;Normal;1989;16,28136149;0;25;0;13,07246165;0;0;1;East;4;1;28;13,17958115;0;0;1;0;;10,70032508;0
7394;2960 Brecht;house;residence;559000;4;292;Fully equipped;1;1;;1;0;Fully renovated;1992;39,61797962;0;39;0;19;0;0;1;;4;1;56;32,07031413;0;0;1;1;950;26,03745769;1
7395;2960 Brecht;house;residence;824000;4;249;Fully equipped;1;1;;1;0;Normal;1993;33,78382509;0;72,93357974;0;27,12535793;0;0;1;;2;1;;27,34763089;0;0;1;1;;22,20317454;0
7396;2960 Brecht;flat;apartment;375000;2;100;Fully equipped;1;1;1;4;0;Normal;2004;13,56780124;0;29,29059427;0;10,89371804;1;1;1;West;2;1;28;10,98298429;0;0;1;0;;8,916937566;1
7397;2960 Brecht;flat;apartment;479000;2;156;Fully equipped;1;1;1;2;0;Normal;2021;21,16576993;0;45,69332707;0;16,99420015;1;0;1;;2;1;34;17,1334555;0;0;1;0;;13,9104226;0
7398;2960 Brecht;flat;apartment;385000;6;333;Super equipped;3;3;;2;0;Normal;1992;45,18077813;0;97,53767893;0;36,27608109;1;0;1;South-east;3;1;89;36,57333769;0;0;1;1;900;29,6934021;0
7399;2960 Brecht;flat;apartment;255000;2;70;Fully equipped;1;1;1;;0;Normal;2021;9,497460868;0;20,50341599;0;7,625602631;1;1;1;;2;1;29;7,688089005;0;0;1;0;;6,241856296;1
7400;2960 Brecht;flat;apartment;469000;3;157;Fully equipped;1;1;;3;0;Normal;2021;21,30144795;0;45,98623301;0;17,10313733;1;0;1;;2;1;8;17,24328534;0;0;1;1;64;13,99959198;0
7401;2960 Brecht;flat;apartment;449000;3;154;Fully equipped;1;1;;3;0;Normal;2021;20,89441391;0;45,10751518;0;16,77632579;1;0;1;;2;1;8;16,91379581;0;0;1;1;47;13,73208385;0
7402;2970 Schilde;house;residence;425000;2;120;Fully equipped;1;1;;3;0;Normal;;16,28136149;0;35,14871313;0;13,07246165;0;0;1;East;3;1;30;13,17958115;0;0;1;0;;10,70032508;0
7403;2970 Schilde;flat;apartment;375000;1;80;Not equipped;1;1;;4;0;Normal;2019;10,85424099;0;38;0;8,714974435;1;1;1;North-west;2;1;25;8,786387434;0;0;1;1;420;7,133550053;0
7404;2970 Schilde;house;residence;589000;3;168;Fully equipped;2;2;;2;0;Normal;;22,79390608;0;49,20819838;0;18,30144631;0;0;1;South;2;0;0;18,45141361;0;0;1;0;;14,98045511;1
7405;2970 Schilde;house;villa;1374000;4;450;Partially equipped;2;5;;;0;Fully renovated;1973;61,05510558;0;131,8076742;0;49,0217312;1;0;1;South-west;4;0;0;49,42342932;0;0;1;0;;40,12621905;1
7406;2970 Schilde;house;villa;2450000;4;614;Super equipped;4;4;;;0;Normal;;83,30629961;0;179,8442488;0;66,88742879;0;0;1;West;4;1;66;67,43552356;0;0;1;1;3617;54,74999666;1
7407;2970 Schilde;house;villa;1950000;4;704;Partially equipped;2;3;;;0;Normal;;95,51732073;0;206,2057837;0;76,69177503;0;0;1;South-west;4;0;0;77,32020942;0;0;1;0;;62,77524047;1
7408;2970 Schilde;house;residence;785000;3;223;Fully equipped;2;2;;;0;Normal;1974;26;0;40;0;13;0;0;1;North-east;4;1;40;15;0;0;1;1;1000;16;0
7409;2970 Schilde;flat;penthouse;1329000;2;168;Super equipped;2;3;5;5;0;Normal;2019;18;0;55;1;35;1;1;2;;4;1;25;14;1;1;1;0;;14,98045511;1
7410;2970 Schilde;house;villa;1350000;4;350;Partially equipped;2;3;;;0;Normal;1971;47,48730434;0;102,51708;0;38,12801315;0;0;1;North-east;4;0;0;38,44044502;0;1;1;0;;31,20928148;0
7411;2970 Schilde;house;chalet;22500;2;45;Partially equipped;1;1;;;0;To be renovated;;6,105510558;0;13,18076742;0;4,90217312;0;0;1;;4;0;0;4,942342932;0;0;1;1;;4,012621905;1
7412;2970 Schilde;house;villa;629000;3;200;Partially equipped;1;1;;;0;New;2021;27,13560248;0;58,58118855;0;21,78743609;0;0;1;South-west;3;0;0;21,96596859;0;0;1;0;;17,83387513;1
7413;2970 Schilde;house;villa;1024000;4;500;Partially equipped;3;5;;;0;Normal;1995;67,8390062;0;146,4529714;1;54,46859022;0;0;1;West;4;0;0;54,91492146;0;0;1;0;;44,58468783;1
7414;2970 Schilde;house;villa;599000;3;200;Partially equipped;2;1;;;0;New;2021;27,13560248;0;58,58118855;0;21,78743609;0;0;1;South-west;3;0;0;21,96596859;0;0;1;0;;17,83387513;1
7415;2970 Schilde;house;villa;599000;3;225;Partially equipped;2;1;;;0;New;;30,52755279;0;65,90383712;0;24,5108656;0;0;1;South-west;3;1;;24,71171466;0;0;1;0;;20,06310952;1
7416;2970 Schilde;house;residence;425000;;;Partially equipped;1;1;;;0;Normal;;;0;;0;;0;0;1;;2;0;0;;0;0;1;0;;;0
7417;2970 Schilde;house;residence;275000;3;115;Not equipped;1;1;;2;0;Normal;;15,60297143;0;33,68418342;0;12,52777575;0;0;1;South;2;0;0;12,63043194;0;0;1;0;;10,2544782;0
7418;2970 Schilde;house;residence;629000;5;280;Super equipped;2;3;;;0;New;;37,98984347;0;82,01366397;0;30,50241052;0;0;1;East;3;1;18;30,75235602;0;0;1;1;700;24,96742519;1
7419;2970 Schilde;house;residence;599000;5;259;Super equipped;2;3;;;0;New;;35,14060521;0;75,86263917;0;28,21472973;0;0;1;East;3;1;18;28,44592932;0;0;1;1;300;23,0948683;1
7420;2970 Schilde;house;residence;340000;3;149;Fully equipped;1;2;;1;0;Normal;1967;27;0;30;0;9;0;0;1;;2;0;0;16,3646466;0;0;1;1;375;13,28623697;1
7421;2970 Schilde;flat;apartment;318000;2;72;Fully equipped;1;1;1;3;0;Normal;2021;9,768816893;0;21,08922788;0;7,843476992;1;0;1;;2;1;40;7,907748691;0;0;1;0;;6,420195048;0
7422;2970 Schilde;flat;apartment;370000;2;113;Fully equipped;1;1;1;;0;To be renovated;1993;12;0;38;1;11;1;1;1;South-east;2;1;12;19;0;0;1;0;;10,07613945;0
7423;2970 Schilde;house;villa;599000;3;200;Partially equipped;1;1;;;0;New;2021;27,13560248;0;58,58118855;0;21,78743609;0;0;1;South-west;3;0;0;21,96596859;0;0;1;0;;17,83387513;1
7424;2980 Halle;house;residence;355000;3;80;Partially equipped;1;1;;;0;Normal;2011;10,85424099;0;23,43247542;0;8,714974435;0;0;1;South;4;0;0;8,786387434;0;0;1;0;;7,133550053;0
7425;3001 Heverlee;house;residence;395000;4;210;Partially equipped;1;2;;;0;Normal;1976;28,4923826;0;40;0;22,87680789;0;0;1;South;3;0;0;23,06426701;0;0;1;0;;18,72556889;1
7426;3001 Heverlee;flat;studio;119000;1;24;Fully equipped;1;1;;;0;Normal;1994;3,256272298;0;7,029742626;0;2,614492331;0;0;1;;2;0;0;2,63591623;0;0;1;1;;2,140065016;0
7427;3001 Heverlee;flat;apartment;168000;;55;Partially equipped;1;1;;;0;Normal;1978;7,462290682;0;16,10982685;0;5,991544924;1;0;1;;2;0;0;6,040641361;0;0;1;0;;4,904315661;0
7428;3001 Heverlee;flat;apartment;289000;2;91;Fully equipped;1;1;;;0;Excellent;1975;12,34669913;0;26,65444079;1;9,91328342;1;1;1;;2;0;0;9,994515706;0;0;1;1;;8,114413185;0
7429;3001 Heverlee;house;residence;375000;3;125;Fully equipped;1;1;;;0;Normal;1961;16,95975155;0;26;1;12;0;0;1;South-west;2;1;20;13,72873037;0;0;0;1;150;11,14617196;0
7430;3001 Heverlee;flat;apartment;320000;2;74;Partially equipped;1;1;3;;0;Normal;;10,04017292;0;21,67503976;0;8,061351353;1;1;1;;2;0;0;8,127408376;0;0;1;0;;6,598533799;0
7431;3001 Heverlee;flat;studio;112500;1;36;Partially equipped;1;1;3;6;0;Excellent;;4,884408446;1;30;0;3,921738496;1;1;1;;2;0;0;3,953874345;0;0;1;0;;3,210097524;0
7432;3001 Heverlee;flat;apartment;295000;2;78;Partially equipped;1;1;1;3;0;Excellent;2007;10,58288497;1;22,84666353;0;8,497100074;1;0;1;;2;0;0;8,566727748;0;0;1;0;;6,955211302;0
7433;3001 Heverlee;house;residence;175000;2;;Partially equipped;1;1;;;0;Normal;;;0;;0;;0;0;1;;2;0;0;;0;0;1;0;;;0
7434;3001 Heverlee;house;residence;498000;4;170;Partially equipped;1;2;;;0;To be renovated;1964;23,06526211;0;49,79401027;0;18,51932068;0;0;1;South-east;4;0;0;18,6710733;0;0;1;0;;15,15879386;1
7435;3001 Heverlee;house;residence;995000;8;463;Fully equipped;2;3;;3;0;Normal;;10;0;20;1;18;0;0;1;;2;0;0;18;0;0;1;0;;16;0
7436;3001 Heverlee;flat;apartment;250000;1;77;Partially equipped;1;1;5;5;0;Fully renovated;1967;12;0;26;1;8,388162894;1;1;1;South-west;2;1;3;8,456897905;1;0;1;0;;6,866041926;1
7437;3001 Heverlee;flat;apartment;158000;1;55;Partially equipped;1;1;;;0;Normal;1980;8;0;23;1;5,991544924;1;0;1;;2;1;4;6,040641361;0;0;1;0;;4,904315661;0
7438;3001 Heverlee;flat;apartment;215000;1;55;Partially equipped;1;1;16;19;0;Excellent;1971;7,462290682;0;16,10982685;0;5,991544924;1;1;1;East;2;0;0;6,040641361;0;0;1;0;;4,904315661;0
7439;3001 Heverlee;house;residence;170000;3;;Partially equipped;1;1;;;0;Normal;;;0;;0;;0;0;1;;2;0;0;;0;0;1;0;;;0
7440;3001 Heverlee;flat;penthouse;635000;3;194;Super equipped;3;3;2;;1;New;2015;19;0;47;0;38;1;1;1;;2;1;12;16;1;0;1;1;7000;13;0
7441;3001 Heverlee;flat;duplex;455000;2;93;Super equipped;2;1;;4;0;Normal;2013;12,61805515;0;28;0;10,13115778;1;1;1;East;3;1;18;10,21417539;0;0;1;0;;8,292751937;0
7442;3001 Heverlee;house;villa;1150000;5;317;Super equipped;1;1;;;0;Fully renovated;2003;43,00992993;0;92,85118385;1;34,5330862;1;0;1;East;4;1;40;34,81606021;0;1;1;1;1216;28,26669209;1
7443;3001 Heverlee;house;villa;995000;4;220;Super equipped;2;2;;;0;Excellent;1948;29,84916273;0;64,4393074;1;23,9661797;0;0;2;West;4;0;0;24,16256544;0;0;1;1;;19,61726265;0
7444;3001 Heverlee;house;residence;390000;2;100;Partially equipped;1;2;;;0;Normal;1951;17;0;20;1;6;0;0;1;South;3;1;20;8;0;0;1;0;;8,916937566;1
7445;3001 Heverlee;house;residence;369000;3;152;Partially equipped;1;2;;2;0;Excellent;1936;16;0;28;1;16,55845143;0;0;1;North-east;2;1;15;12;0;0;1;1;40;22;0
7446;3001 Heverlee;house;residence;420000;3;145;Partially equipped;1;1;;;0;To be renovated;1984;19,6733118;0;42,4713617;0;15,79589116;0;0;1;;4;0;0;15,92532722;0;0;1;0;;12,92955947;0
7447;3001 Heverlee;flat;apartment;319000;2;73;Fully equipped;1;1;1;;0;Excellent;1996;9,904494905;0;21,38213382;0;7,952414172;1;1;1;;2;0;0;8,017578534;0;0;1;1;;6,509364423;1
7448;3001 Heverlee;flat;apartment;338000;3;108;Fully equipped;1;1;;;0;Excellent;;14,65322534;0;31,63384182;0;11,76521549;0;1;1;;2;0;0;11,86162304;0;0;0;0;;9,630292572;1
